name,review_count,categories,rating,transactions,address,zipcode,display_phone,price,latitude,longitude,borough
Dallas BBQ,20,"Barbeque, Seafood, Sandwiches",3.5,[],"911 Erskine St, Brooklyn, NY 11208",11208,(718) 765-3000,$$,40.65428832748296,-73.8668077,Brooklyn
Diner By Izakaya,4,"Japanese, Food Trucks, Sandwiches",4.0,"['delivery', 'pickup']","56-06 Cooper Ave, Ridgewood, NY 11385",11385,(347) 523-8535,,40.69259,-73.90144,Queens
Salud Bar & Grill,369,"Latin American, Beer Bar",3.9,"['delivery', 'pickup']","1413 Bushwick Ave, Brooklyn, NY 11207",11207,(347) 365-7257,$$,40.6846559,-73.9090595,Brooklyn
Rolo's,386,"Sandwiches, New American, Cocktail Bars",4.4,[],"853 Onderdonk Ave, Ridgewood, NY 11385",11385,(718) 417-6567,$$$,40.70195477148232,-73.903537,Queens
Money Cat Vietnamese American,142,Vietnamese,4.2,"['delivery', 'pickup']","554 Wilson Ave, Brooklyn, NY 11207",11207,(929) 397-3411,$$,40.690851,-73.90883,Brooklyn
Ghetto Shack Restaurant,12,Caribbean,4.3,[],"9320 Avenue L, New York, NY 11236",11236,(347) 587-5819,,40.63696,-73.8977,Brooklyn
East Coast Street Tacos,81,"Tacos, Spanish, Fast Food",4.1,"['delivery', 'pickup']","521 Stanley Ave, Brooklyn, NY 11207",11207,(347) 702-9485,,40.65732270866503,-73.889048,Brooklyn
Julia's,294,"Bars, New American",4.6,"['delivery', 'pickup']","818 Woodward Ave, Ridgewood, NY 11385",11385,(917) 909-1314,$$,40.703143,-73.902956,Queens
Xocolatte Bushwick,2,"Coffee & Tea, Mexican",5.0,"['delivery', 'pickup']","513 Wilson Ave, Brooklyn, NY 11221",11221,(929) 257-4880,,40.69225742195315,-73.91063053270649,Brooklyn
La Lechonera,7,"Puerto Rican, Spanish",4.6,['pickup'],"747 New Lots Ave, East New York, NY 11207",11207,(718) 272-6038,$,40.6660919,-73.8836746,Brooklyn
Santo Domingo Restaurant,58,"Dominican, Puerto Rican, Latin American",4.0,"['delivery', 'pickup']","862 New Lots Ave, Brooklyn, NY 11208",11208,(718) 484-8373,$,40.66775,-73.87888,Brooklyn
Wiener Bar,2,German,5.0,"['delivery', 'pickup']","1539 Covert St, Queens, NY 11385",11385,(361) 739-8400,,40.695,-73.90433,Queens
Tropical Taste,10,Caribbean,4.5,"['delivery', 'pickup']","233 Livonia Ave, Brooklyn, NY 11212",11212,(347) 404-6550,,40.6626490423652,-73.9092024779099,Brooklyn
Heat Caribbean Kitchen & Lounge,236,"Caribbean, Lounges, Cocktail Bars",4.1,"['delivery', 'pickup']","100-05 Atlantic Ave, Richmond Hills, NY 11418",11418,(718) 847-7300,$$,40.68976,-73.84408,Queens
Mr Taco,4,Mexican,3.5,"['delivery', 'pickup']","54 Rockaway Ave, Brooklyn, NY 11233",11233,(517) 442-6888,,40.68187,-73.91169,Brooklyn
Super Pollo Restaurant,10,"Spanish, Chicken Shop, Empanadas",3.8,"['delivery', 'pickup']","188 Jamaica Ave, Brooklyn, NY 11207",11207,(718) 647-7800,,40.68016,-73.89294,Brooklyn
Rico Chimi Brooklyn,60,"Burgers, Fast Food",2.7,"['delivery', 'pickup']","2928 Atlantic Ave, Brooklyn, NY 11207",11207,(347) 715-7272,$$,40.677570583568,-73.8860231637955,Brooklyn
Festac Grill,35,African,4.2,['delivery'],"263 Hendrix St, Brooklyn, NY 11207",11207,(347) 627-5151,$$,40.6757317,-73.8899689,Brooklyn
Klom Klorm,503,Thai,4.4,"['delivery', 'pickup']","181 Wyckoff Ave, Brooklyn, NY 11237",11237,(718) 489-9188,$$,40.70318,-73.91701,Brooklyn
Maya Fusion Cafe,81,Mexican,4.2,"['delivery', 'pickup']","1337 Bushwick Ave, Brooklyn, NY 11207",11207,(718) 484-4128,$$,40.68601,-73.9116,Brooklyn
Brooklyn Chckn N Lbstr,18,"Fish & Chips, Seafood, Soul Food",3.1,"['delivery', 'pickup']","446 Mother Gaston Blvd, New York, NY 11212",11212,(347) 350-8738,,40.66818,-73.90665,Brooklyn
Abitino’s,1,"Pasta Shops, Pizza",4.0,[],"684 Hegeman Ave, JKT Airport, Brooklyn, NY 11207",11207,,,40.662072187994795,-73.88631904929716,Brooklyn
Tora,21,"Izakaya, Cocktail Bars, Ramen",4.3,"['delivery', 'pickup']","242 Himrod St, Brooklyn, NY 11237",11237,(929) 554-4996,,40.699957,-73.91978,Brooklyn
Prime 623,80,"Bars, Caribbean",3.9,"['delivery', 'pickup', 'restaurant_reservation']","1566 Ralph Ave, Brooklyn, NY 11234",11234,(347) 374-2145,,40.638781,-73.919671,Brooklyn
Jerk City,1,"Caribbean, Breakfast & Brunch",5.0,"['delivery', 'pickup']","1203 Sutter Ave, Brooklyn, NY 11208",11208,(718) 954-9574,,40.67274258593824,-73.8735119998455,Brooklyn
TriniJam BK,61,"Trinidadian, Seafood, Chicken Shop",4.2,"['delivery', 'pickup']","9501 Flatlands Ave, Brooklyn, NY 11236",11236,(718) 986-0215,,40.642835,-73.902428,Brooklyn
Fusion East,299,"Caribbean, Soul Food",2.6,"['pickup', 'delivery']","1179 Elton St, Brooklyn, NY 11239",11239,(718) 975-5065,$$,40.6558935,-73.8734445,Brooklyn
Dream House Bklyn,1,"Asian Fusion, Latin American, Lounges",5.0,[],"194 Ralph Ave, New York, NY 11233",11233,(347) 365-9179,,40.68304078695884,-73.92289319999999,Brooklyn
The xplicit Spot,1,"Food Trucks, Burgers, Mexican",5.0,[],"94-10 Jamaica Ave, New York, NY 11421",11421,(347) 647-7182,,40.69399,-73.8509,Queens
Pita Point,212,Middle Eastern,4.9,['delivery'],"508 Marion St, Brooklyn, NY 11233",11233,(347) 414-5570,,40.68199303049906,-73.909196157671,Brooklyn
Benny's Cuban Café,64,"Cuban, Coffee & Tea, Breakfast & Brunch",4.5,"['delivery', 'pickup']","71-28 Fresh Pond Rd, Ridgewood, NY 11385",11385,(718) 576-3333,,40.7009023438821,-73.8947993,Queens
Ilegal Taqueria,16,"Mexican, Bars",4.3,"['delivery', 'pickup']","614 Wilson Ave, Brooklyn, NY 11207",11207,(347) 955-3494,,40.68947987417491,-73.9063658,Brooklyn
Nhà Mình,62,"Sandwiches, Vietnamese, Noodles",3.8,"['delivery', 'pickup']","9-15 Wyckoff Ave, Ridgewood, NY 11385",11385,(718) 387-7848,,40.6970014,-73.9062773,Queens
Positano Restaurant,610,"Italian, Gluten-Free, Seafood",4.2,['delivery'],"10018 4th Ave, Brooklyn, NY 11209",10018,(718) 833-1313,$$$,40.6127378,-74.0339271,Manhattan
The Common,275,"Breakfast & Brunch, New American, Comfort Food",4.6,"['pickup', 'delivery']","9406 3rd Ave, Brooklyn, NY 11209",11209,(718) 680-3030,$$,40.61782,-74.03353,Brooklyn
The Wicked Monk,343,"New American, Beer Bar, Sandwiches",3.9,['delivery'],"9510 3rd Ave, Brooklyn, NY 11209",11209,(347) 497-5152,$$,40.616988,-74.03400958895493,Brooklyn
Brooklyn Roots Italian,158,"Italian, Salad",4.4,[],"8620 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5122,$$$,40.622950474895696,-74.03151550202998,Brooklyn
Lock Yard,317,"New American, Hot Dogs, Pubs",4.0,"['pickup', 'delivery']","9221 5th Ave, Brooklyn, NY 11209",11209,(718) 333-5282,$$,40.617264,-74.029419,Brooklyn
Malone's Chop House,59,Steakhouses,3.9,['restaurant_reservation'],"9517 3rd Ave, Brooklyn, NY 11209",11209,(347) 497-5555,,40.616628,-74.033617,Brooklyn
Brooklyn Kabab,20,Middle Eastern,4.6,[],"6825 5th Ave, Brooklyn, NY 11220",11220,(929) 292-2001,,40.6335,-74.0207099,Brooklyn
Campania Coal Fired Pizza,750,"Pizza, Italian",4.2,['delivery'],"9824 4th Ave, Brooklyn, NY 11209",11209,(347) 517-4868,$$,40.6136093139648,-74.033332824707,Brooklyn
Ayat NYC,283,"Arabic, Middle Eastern",4.3,"['pickup', 'delivery']","8504 3rd Ave, Brooklyn, NY 11209",11209,,$$,40.624229,-74.030936,Brooklyn
Piccante,265,Italian,4.6,"['pickup', 'delivery']","7214 3rd Ave, Ste A, Brooklyn, NY 11209",11209,(718) 833-3919,$$,40.633181,-74.027351,Brooklyn
Beets and Carrots Farm-to Table,243,New American,4.6,['delivery'],"9905 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5011,$$,40.6141099,-74.03489,Brooklyn
Red Bowl,137,"Cantonese, Szechuan, Seafood",4.4,"['pickup', 'delivery']","8518 3rd Ave, Brooklyn, NY 11209",11209,(718) 307-2828,$$,40.62393,-74.03104,Brooklyn
Cebu Bar & Bistro,927,"Breakfast & Brunch, Burgers, New American",3.8,"['pickup', 'delivery']","8801 3rd Ave, Brooklyn, NY 11209",11209,(718) 492-5095,$$,40.62186,-74.031383,Brooklyn
The Corner,18,"Barbeque, Cocktail Bars, American",4.4,[],"8602 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5757,,40.62337263180443,-74.0313204,Brooklyn
Laila Restaurant,2,"Mediterranean, Sandwiches, Syrian",5.0,[],"8530 3rd Ave, Brooklyn, NY 11209",11209,(929) 416-5295,,40.623714567901594,-74.0312745,Brooklyn
Chong Qing Wharf,177,Hot Pot,4.6,[],"6324 Fort Hamilton Pkwy, Brooklyn, NY 11219",11219,(718) 489-0333,$$$$,40.63137085498639,-74.00851908604734,Brooklyn
Blue Door Seafood Taverna,270,"Greek, Seafood",3.8,"['pickup', 'delivery']","8413 3rd Ave, Brooklyn, NY 11209",11209,(718) 680-8600,$$,40.624602,-74.03035,Brooklyn
Chadwick's,350,"American, Steakhouses, Seafood",4.2,['delivery'],"8822 3rd Ave, Brooklyn, NY 11209",11209,(718) 833-9855,$$$,40.62159,-74.032126,Brooklyn
Puertas,37,"Breakfast & Brunch, Cocktail Bars, Latin American",4.4,"['pickup', 'delivery']","8324 3rd Ave, Brooklyn, NY 11209",11209,(347) 492-0990,$$$,40.6251691,-74.03053,Brooklyn
Skinflints,436,"American, Bars, Comfort Food",4.0,['delivery'],"7902 5th Ave, Brooklyn, NY 11209",11209,(718) 745-1116,$$,40.626544,-74.024139,Brooklyn
Cavatappi NYC,79,Italian,4.8,"['pickup', 'delivery']","8024 13th Ave, Brooklyn, NY 11228",11228,(347) 497-5212,,40.61707,-74.011,Brooklyn
DaddyO's BBQ & Sports Bar,22,"Chicken Wings, American, Burgers",3.9,"['pickup', 'delivery']","9226 4th Ave, Brooklyn, NY 11209",11209,(347) 909-7000,,40.617852,-74.030606,Brooklyn
XI YUE HUI SEAFOOD HOT POT AYCE,254,"Hot Pot, Seafood, Buffets",4.7,[],"828 64th St, Brooklyn, NY 11220",11220,(929) 855-1666,,40.63256,-74.01125,Brooklyn
Guac Time,27,Mexican,4.6,[],"83-12 5th Ave, Brooklyn, NY 11209",11209,,,40.623364820727566,-74.02532101756672,Brooklyn
Saravá - The Modern Bistro,266,"Breakfast & Brunch, Cocktail Bars, Brazilian",4.3,"['pickup', 'delivery']","6819 Third Ave, Brooklyn, NY 11220",11220,(347) 662-6821,$$,40.63589,-74.02582,Brooklyn
Tanoshii Ramen,178,Ramen,4.5,"['pickup', 'delivery']","7718 5th Ave, Brooklyn, New York, NY 11209",11209,(929) 345-2059,$$,40.627671,-74.0235974,Brooklyn
Luliano's,111,Italian,4.5,"['pickup', 'delivery']","7902 3rd Ave, Brooklyn, NY 11209",11209,(718) 439-6993,$$,40.62849,-74.02917,Brooklyn
Amuni,81,Sicilian,4.8,"['pickup', 'delivery']","7217 3rd Ave, Brooklyn, NY 11209",11209,(718) 833-7833,$$,40.633001,-74.026833,Brooklyn
Zalim Hot Chicken & Burgers,7,"Chicken Shop, Burgers, Halal",4.6,"['pickup', 'delivery']","7021 3rd Ave, Brooklyn, NY 11209",11209,(347) 517-4240,,40.63422267338904,-74.02642040000002,Brooklyn
Ubani,13,"Georgian, Cafes",4.4,"['pickup', 'delivery']","8309 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5363,,40.625389,-74.030038,Brooklyn
Omakase Sushi Night,3,Sushi Bars,5.0,[],"9208 3rd Ave, Brooklyn, NY 11209",11209,(718) 238-2323,,40.61914369767637,-74.03315649999999,Brooklyn
Halal Munchies,7,"Halal, Chicken Wings",4.0,"['pickup', 'delivery']","7919 5th Ave, Brooklyn, NY 11209",11209,(347) 517-4028,,40.625833,-74.023877,Brooklyn
Burmese Harp,9,"Japanese, Burmese, Sushi Bars",4.6,"['pickup', 'delivery']","8510 4th Ave, Brooklyn, NY 11209",11209,(347) 517-4225,,40.6232704,-74.02836812966692,Brooklyn
Oishi Noodle Bar,51,"Ramen, Food Delivery Services",4.0,"['pickup', 'delivery']","9324 3rd Ave, Brooklyn, NY 11209",11209,(347) 560-4001,$$,40.6181,-74.03342,Brooklyn
Mai’s Vietnamese Restaurant,5,Vietnamese,4.8,"['pickup', 'delivery']","7809 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5992,,40.62903285157571,-74.02864264493802,Brooklyn
The Ocky Way Chocolate Factory,20,"Desserts, Middle Eastern",4.4,"['pickup', 'delivery']","6740 5th Ave, Brooklyn, NY 11220",11220,(347) 560-6080,,40.6346645,-74.0207645,Brooklyn
boca del cielo,60,"Cafes, Burgers",4.1,[],"8511 3rd Ave, Brooklyn, NY 11209",11209,(347) 517-4561,,40.62395140212243,-74.03054670737353,Brooklyn
E Noodle,290,"Noodles, Cantonese, Hong Kong Style Cafe",3.8,"['pickup', 'delivery']","8619 5th Ave, Brooklyn, NY 11209",11209,(718) 238-3303,$$,40.6209179356014,-74.0264879105497,Brooklyn
Aleli Mexican Restaurant,83,New Mexican Cuisine,4.6,"['pickup', 'delivery']","7804 3rd Ave, Brooklyn, NY 11209",11209,(347) 560-6020,,40.629178,-74.029064,Brooklyn
Panino Rustico - Bay Ridge,35,Italian,3.9,"['pickup', 'delivery']","8901 3rd Ave, Brooklyn, NY 11209",11209,(718) 333-5144,,40.62124,-74.03181,Brooklyn
Encore,58,"New American, Salad, Venues & Event Spaces",4.0,['delivery'],"10007 4th Ave, Brooklyn, NY 11209",10007,(718) 745-3355,$$$$,40.61256,-74.03366,Manhattan
Tanoreen,1073,"Middle Eastern, Mediterranean, Halal",4.1,"['pickup', 'delivery']","7523 3rd Ave, Brooklyn, NY 11209",11209,(718) 748-5600,$$$,40.630856,-74.027752,Brooklyn
Ho' Brah a Taco Joint,905,"Mexican, Cocktail Bars, Hawaiian",3.8,"['pickup', 'delivery']","8618 3rd Ave, Brooklyn, NY 11209",11209,(718) 680-8226,$$,40.623006,-74.031509,Brooklyn
BK Seafood Market,66,"Cantonese, Seafood",4.3,"['pickup', 'delivery']","842 64th St, Brooklyn, NY 11220",11220,(718) 836-6888,,40.63236,-74.01091,Brooklyn
Dave's Hot Chicken,89,"Chicken Shop, Halal",4.2,"['pickup', 'delivery']","418 86th Street, Brooklyn, NY 11209",11209,(917) 967-4223,$$,40.622262,-74.028071,Brooklyn
Yucusiama Mexican Restaurant,31,Tacos,4.8,"['pickup', 'delivery']","484 77th St, Brooklyn, NY 11209",11209,(718) 333-5487,$$,40.628,-74.0235,Brooklyn
YunShang Rice Noodle House,78,"Noodles, Chinese, Asian Fusion",3.9,"['pickup', 'delivery']","752 61st St, Ste A, Brooklyn, NY 11220",11220,(718) 333-5718,$$,40.635291,-74.011219,Brooklyn
Gohan Sushi,58,"Japanese, Sushi Bars",4.5,"['pickup', 'delivery']","533 86th St, Brooklyn, NY 11209",11209,(718) 333-5273,,40.62106,-74.02518,Brooklyn
Hot Stix Hot Pot & BBQ,28,"Barbeque, Hot Pot",4.4,"['pickup', 'delivery']","815 54th St, Brooklyn, NY 11220",11220,,,40.6387784,-74.0054038,Brooklyn
Milk & Honey,5,"Cafes, Breakfast & Brunch",3.8,"['pickup', 'delivery']","9402 3rd Ave, Brooklyn, NY 11209",11209,(718) 499-2221,,40.61789,-74.03351,Brooklyn
Le Chai,45,"Thai, Asian Fusion, Steakhouses",4.1,"['restaurant_reservation', 'pickup', 'delivery']","1904 Utica Ave, Brooklyn, NY 11234",11234,(929) 273-2500,,40.62535460548944,-73.92783174525769,Brooklyn
Milk & Honey Cafe,1430,"Coffee & Tea, Desserts, Breakfast & Brunch",3.9,"['pickup', 'delivery']","1119 Newkirk Ave, Brooklyn, NY 11230",11230,(718) 513-0441,$$,40.634356735221,-73.9661046515558,Brooklyn
Wattli Bar and Kitchen,63,"American, Seafood, Cocktail Bars",4.6,"['pickup', 'delivery']","1505 Newkirk Ave, Brooklyn, NY 11226",11226,(347) 526-0649,$$,40.635821,-73.963139,Brooklyn
Saigon Grill & Bar,310,"Vietnamese, Asian Fusion",4.2,"['pickup', 'delivery']","4521 Ave N, Brooklyn, NY 11234",11234,(718) 338-8886,$$,40.61883,-73.93099,Brooklyn
Michael's,473,"Italian, Seafood, Pasta Shops",4.3,"['pickup', 'delivery']","2929 Ave R, Brooklyn, NY 11229",11229,(718) 998-7851,$$$,40.60762836240543,-73.9428964804704,Brooklyn
The Juicy Box,119,"Bars, Juice Bars & Smoothies, Burgers",3.6,"['pickup', 'delivery']","2281 Nostrand Ave, Brooklyn, NY 11210",11210,(917) 933-4088,$$,40.629069,-73.947001,Brooklyn
Lilli Restaurant and Bar,32,"Caribbean, Cocktail Bars",4.4,[],"1344 Utica Ave, New York, NY 11203",11203,(347) 455-0107,,40.639619,-73.929292,Brooklyn
Forefeathers,52,"Fast Food, Halal",4.8,['delivery'],"1624A East 16th St, Brooklyn, NY 11229",11229,(347) 371-9310,$$,40.60983,-73.95767,Brooklyn
Lola's Mexican Restaurant,84,Mexican,3.9,"['pickup', 'delivery']","2101 Flatbush Ave, Brooklyn, NY 11234",11234,(929) 284-3675,$$,40.61852257777158,-73.93198009999999,Brooklyn
The Ariapita,22,"Trinidadian, Distilleries",4.1,[],"1197 Flatbush Ave, Brooklyn, NY 11226",11226,,,40.64101,-73.95592,Brooklyn
Footprints Cafe,1077,"Caribbean, Desserts, Vegetarian",2.9,"['pickup', 'delivery']","5814 Clarendon Rd, Brooklyn, NY 11203",11203,(718) 451-3181,$$,40.64461,-73.92119,Brooklyn
Zhong Zhong Noodles - Flatbush,15,Noodles,4.2,"['pickup', 'delivery']","1457 Flatbush Ave, Brooklyn, NY 11210",11210,,,40.634929,-73.949509,Brooklyn
Burger Bhai,10,Burgers,4.3,"['pickup', 'delivery']","1017 Cortelyou Rd, Brooklyn, NY 11218",11218,(347) 365-8555,,40.639574,-73.968543,Brooklyn
Footprints Cafe,399,Caribbean,2.4,"['pickup', 'delivery']","1377 Flatbush Ave, Brooklyn, NY 11210",11210,(718) 462-0120,$$,40.6374629,-73.952252,Brooklyn
Brooklyn's Best Eats,24,"Breakfast & Brunch, Sandwiches, Salad",4.8,"['pickup', 'delivery']","23 Hillel Pl, Brooklyn, NY 11210",11210,(718) 252-1234,,40.63245767,-73.94840333,Brooklyn
CZEN Restaurant Brooklyn,259,"Caribbean, Asian Fusion, Breakfast & Brunch",4.0,"['pickup', 'delivery']","4410 Avenue H, Brooklyn, NY 11234",11234,(347) 462-3010,$$$,40.6324824894253,-73.9337566183575,Brooklyn
Sugar'd,70,Caribbean,3.7,"['pickup', 'delivery']","2614 Newkirk Ave, Brooklyn, NY 11226",11226,(718) 758-5066,,40.639699364859155,-73.95154315978289,Brooklyn
Starving Vegan,26,Vegan,4.5,"['pickup', 'delivery']","1865 Flatbush Ave, Brooklyn, NY 11210",11210,(917) 216-6981,$$,40.62457613972736,-73.93854039167942,Brooklyn
D’Garden Caribbean Bar & Grill,85,"Caribbean, Cocktail Bars",3.5,[],"4617 Avenue D, Brooklyn, NY 11203",11203,(718) 451-0735,,40.642123,-73.932594,Brooklyn
Bellyful,158,"Bars, Caribbean",3.5,"['pickup', 'delivery']","2102 Utica Ave, Brooklyn, NY 11234",11234,(718) 304-4644,$$,40.620334,-73.927292,Brooklyn
CC'S Jamaican Restaurant,32,Caribbean,4.4,"['pickup', 'delivery']","1482 Flatbush Ave, Brooklyn, NY 11210",11210,(347) 221-0008,,40.6345708,-73.94992475054991,Brooklyn
Brooklyn Beef N’ Cheese,45,"Cheesesteaks, Burgers, Pizza",4.4,"['pickup', 'delivery']","5409 Avenue T, Brooklyn, NY 11234",11234,(347) 365-3357,,40.613143,-73.92212,Brooklyn
The Garden At Ditmas,27,Ramen,4.6,"['pickup', 'delivery']","1108 Cortelyou Rd, Brooklyn, NY 11218",11218,(347) 365-2968,,40.639558,-73.967506,Brooklyn
Fatimas Grill Brooklyn,27,"Mexican, Halal, Lebanese",4.1,"['pickup', 'delivery']","964 Coney Island Ave, Store, New York, NY 11230",11230,(929) 234-3198,,40.63389,-73.967512,Brooklyn
Lahori Chilli Restaurant & Sweets,129,"Indian, Pakistani, Halal",3.8,"['pickup', 'delivery']","1026 Coney Island Ave, Brooklyn, NY 11230",11230,(718) 859-1400,$,40.6324917066024,-73.96708497055323,Brooklyn
Ayat - Ditmas Park,32,"Middle Eastern, Desserts",4.0,[],"1616 Cortelyou Rd, Brooklyn, NY 11226",11226,,,40.641628,-73.963123,Brooklyn
Manchego,181,"Spanish, Tapas/Small Plates, Wine Bars",3.9,"['pickup', 'delivery']","1502 Cortelyou Rd, Brooklyn, NY 11226",11226,(347) 425-8511,$$,40.641022,-73.96426,Brooklyn
PaKos Tacos,2,"Tacos, Street Vendors",5.0,[],"2368 Flatbush Ave, Brooklyn, NY 11234",11234,(516) 777-0467,,40.612306,-73.925784,Brooklyn
Sip N Chat Cocktail Lounge,132,"Caribbean, Cocktail Bars, American",3.3,"['pickup', 'delivery']","2910 Avenue D, Brooklyn, NY 11226",11226,(718) 675-4377,$$,40.64079,-73.94924,Brooklyn
Memo Shish Kebab - Brooklyn,424,"Middle Eastern, Mediterranean, Turkish",3.6,"['pickup', 'delivery']","1821 Kings Hwy, Brooklyn, NY 11229",11229,(718) 339-8001,$$,40.610334319877,-73.954959538747,Brooklyn
Di Fara Pizza,4119,Pizza,4.0,[],"1424 Ave J, Brooklyn, NY 11230",11230,(718) 258-1367,$$,40.625093,-73.961531,Brooklyn
Bamboo Walk Restaurant,368,Caribbean,3.9,"['pickup', 'delivery']","1343 Utica Ave, New York, NY 11203",11203,(718) 369-0001,$$$,40.63961491754493,-73.92889195252587,Brooklyn
3rd & 7,110,"Sports Bars, American",3.8,['delivery'],"3622 Quentin Rd, Brooklyn, NY 11234",11234,(718) 336-6300,$$,40.61497,-73.93606,Brooklyn
Golden Blue Bar & Restaurant,26,"Caribbean, Bars",4.3,"['pickup', 'delivery']","2172 Clarendon Rd, Brooklyn, NY 11226",11226,(347) 406-5414,,40.64258,-73.95714,Brooklyn
Sweet Hand Coolie,4,"Seafood, Tacos, Chicken Shop",2.0,"['pickup', 'delivery']","1140 Utica Ave, Brooklyn, NY 11203",11203,(347) 248-7679,,40.645004,-73.93003,Brooklyn
NAMASTE BROOKLYN,42,Himalayan/Nepalese,4.6,"['pickup', 'delivery']","1202 Cortelyou Rd, Brooklyn, NY 11218",11218,(347) 365-3468,,40.639924418925105,-73.96686079999999,Brooklyn
Cross Road,84,"Caribbean, New American",4.6,"['restaurant_reservation', 'pickup', 'delivery']","752 Coney Island Ave, Brooklyn, NY 11218",11218,(646) 968-4682,,40.639182,-73.969085,Brooklyn
Bake and Things,162,Caribbean,3.5,"['pickup', 'delivery']","1489 Flatbush Ave, Brooklyn, NY 11210",11210,(718) 434-1080,$,40.6338871,-73.948788,Brooklyn
Cafe Madeline,666,"Breakfast & Brunch, Cafes",4.1,"['pickup', 'delivery']","1603 Cortelyou Rd, Brooklyn, NY 11226",11226,(718) 941-4020,$$,40.6419312,-73.9633539,Brooklyn
Allure Restaurant and Bar,3,"Mediterranean, Cocktail Bars, Venues & Event Spaces",2.0,[],"2112 Flatbush Ave, New York, NY 11234",11234,(718) 755-1796,,40.61828,-73.932544,Brooklyn
Dallas BBQ,289,Barbeque,2.7,"['pickup', 'delivery']","2146 Nostrand Ave, Brooklyn, NY 11210",11210,(718) 942-3000,$$,40.63255,-73.94778,Brooklyn
Urgut Osh Markazi,5,"Uzbek, Salad, Soup",4.2,"['pickup', 'delivery']","816 Coney Island Ave, Brooklyn, NY 11218",11218,(718) 521-4343,,40.63752040138214,-73.96856489999999,Brooklyn
Island Cz Lounge,23,Caribbean,3.3,"['pickup', 'delivery']","1440 Utica Ave, Brooklyn, NY 11203",11203,(347) 673-6204,,40.637253,-73.929176,Brooklyn
Mirna's Pupuseria,47,Salvadoran,4.2,"['pickup', 'delivery']","1350 Flatbush Ave, Brooklyn, NY 11210",11210,(347) 624-7935,,40.6371906,-73.95254,Brooklyn
Ankara Turkish Restaurant,31,Turkish,3.8,"['pickup', 'delivery']","1425 Kings Hwy, Brooklyn, NY 11229",11229,(347) 835-4666,$$,40.6089099900247,-73.958503715344,Brooklyn
Spoons Cafe,25,Cafes,3.0,['delivery'],"2923 Ave J, Brooklyn, NY 11210",11210,(718) 377-7373,$$,40.626979,-73.947174,Brooklyn
Todosantos Cafe & Grill,8,"Food Delivery Services, Cafes, American",5.0,"['pickup', 'delivery']","1610 Newkirk Ave, Brooklyn, NY 11226",11226,(347) 240-8491,,40.63597442142617,-73.96212410000001,Brooklyn
Di Di Restaurant,48,"Chinese, Tex-Mex",4.0,"['pickup', 'delivery']","2318 Nostrand Ave, Brooklyn, NY 11210",11210,(718) 951-7459,$,40.62813,-73.94729,Brooklyn
