name,review_count,categories,rating,address,zipcode,display_phone,latitude,longitude,borough
Orangetheory Fitness,5,"Gyms, Boot Camps, Trainers",4.2,"73 W 92nd St, New York, NY 10025",10025,(646) 829-9595,40.790449,-73.968853,Manhattan
Hilary McLemore,3,Trainers,5.0,"New York, NY 10035",10035,(917) 656-7259,40.79549989058043,-73.92966760205613,Manhattan
Planet Fitness,30,"Gyms, Trainers",2.5,"2914 3rd Ave, Bronx, NY 10455",10455,(718) 650-6716,40.81718524052189,-73.91563392546526,The Bronx
Mid City Gym & Tanning,218,"Gyms, Boxing",3.8,"345 W 42nd St, New York, NY 10036",10036,(212) 757-0850,40.75817,-73.99158,Manhattan
Mercedes Club,177,"Gyms, Swimming Lessons/Schools",4.1,"550 W 54th St, New York, NY 10019",10019,(212) 265-1111,40.76768,-73.99149,Manhattan
Manhattan Plaza Health Club,224,"Trainers, Swimming Lessons/Schools, Cardio Classes",3.5,"482 W 43rd St, New York, NY 10036",10036,(646) 590-4411,40.75995,-73.99473,Manhattan
TMPL - Hell's Kitchen,54,"Gyms, Trainers, Swimming Lessons/Schools",3.2,"355 W 49th St, New York, NY 10019",10019,(917) 521-6666,40.76259,-73.98827,Manhattan
Equinox West 50th Street,72,"Gyms, Day Spas, Sports Clubs",3.1,"1633 Broadway, New York, NY 10019",10019,(212) 541-7000,40.762163,-73.98456,Manhattan
Crunch Fitness - 38th Street,163,"Gyms, Trainers, Yoga",3.3,"1385 Broadway, New York, NY 10018",10018,(212) 869-7788,40.75276711,-73.98770396,Manhattan
Crunch Fitness - 54th Street,158,"Trainers, Gyms, Yoga",3.0,"250 West 54th St, New York, NY 10019",10019,(212) 307-7760,40.764258636535224,-73.983522,Manhattan
Mark Fisher Fitness,109,"Trainers, Gyms",4.9,"411 W 39th St, New York, NY 10018",10018,(917) 382-8242,40.756995,-73.994554,Manhattan
SportsLab NYC,12,Trainers,4.7,"295 Madison Ave, New York, NY 10017",10017,(212) 764-0270,40.751760438830566,-73.97942770946678,Manhattan
Blink Fitness - Bryant Park,149,"Gyms, Trainers",2.5,"5 Bryant Park, New York, NY 10018",10018,(646) 795-2681,40.7539299273703,-73.9854977790695,Manhattan
Athletic and Swim Club,34,"Swimming Pools, Trainers",3.4,"787 7th Ave, New York, NY 10019",10019,(212) 265-3490,40.76187312368858,-73.98222501165662,Manhattan
Life Time,85,Sports Clubs,3.0,"605 West 42nd St, New York, NY 10036",10036,(212) 564-1300,40.76148,-73.99861,Manhattan
Planet Fitness,107,"Gyms, Trainers",2.1,"215 W 35th St, New York, NY 10001",10001,(646) 518-0330,40.75185762303036,-73.99105637776087,Manhattan
The Training Lab,92,Gyms,4.9,"54 W 39th St, Fl 9, New York, NY 10018",10018,(212) 736-5400,40.752396,-73.98477059999999,Manhattan
Planet Fitness,197,"Gyms, Trainers",2.8,"423 W 55th St, New York, NY 10019",10019,(212) 336-0750,40.76735037046035,-73.98776430732288,Manhattan
brickhaÃ¼s hk,4,Gyms,5.0,"429 W 44th St, New York, NY 10036",10036,(310) 975-9812,40.7604633,-73.992985,Manhattan
Chelsea Piers Fitness,212,"Gyms, Swimming Pools, Yoga",4.1,"60 Chelsea Piers, New York, NY 10011",10011,(212) 336-6000,40.746629493332875,-74.01006942010173,Manhattan
Boss NYC,6,"Trainers, Gyms, Physical Therapy",4.3,"221 W 37th St, Fl 4, New York, NY 10018",10018,(646) 912-9131,40.753547668457,-73.9901809692383,Manhattan
New York Sports Club,14,Gyms,3.2,"633 3rd Ave, New York, NY 10017",10017,(212) 661-8500,40.74984,-73.97484,Manhattan
Life Time,7,"Gyms, Trainers, Yoga",3.0,"110 W 56th St, New York, NY 10019",10019,(212) 547-4800,40.76489,-73.97812,Manhattan
New York Sports Club,32,Gyms,1.9,"23 West 73rd St, New York, NY 10023",10023,(212) 496-6300,40.77752,-73.97661,Manhattan
CompleteBody Midtown East,79,"Gyms, Swimming Pools, Saunas",4.2,"301 E 57th St, New York, NY 10022",10022,(212) 777-7703,40.7593798,-73.9646707,Manhattan
Life Time,29,Gyms,2.8,"60 W 23rd St, New York, NY 10010",10010,(212) 381-8900,40.74238,-73.99237,Manhattan
Orangetheory Fitness Hell's Kitchen,10,"Gyms, Boot Camps, Trainers",4.0,"730 9th Ave, New York, NY 10019",10019,(646) 650-2910,40.763066,-73.988889,Manhattan
Equinox Bryant Park,90,"Gyms, Sports Clubs, Day Spas",3.1,"129 W 41st St, New York, NY 10036",10036,(212) 299-0562,40.7546873713178,-73.985475077077,Manhattan
New York Sports Club,15,Gyms,2.5,"3 Park Ave, New York, NY 10016",10016,(212) 686-1085,40.74663,-73.98069,Manhattan
Encore Fitness,18,"Trainers, Gyms",4.9,"137 5th Ave, #10r, New York, NY 10010",10010,(845) 853-3166,40.7398373481236,-73.9851167052984,Manhattan
Tone House,175,"Gyms, Trainers",4.6,"32 E 31st St, New York, NY 10016",10016,(646) 453-6633,40.74551,-73.98375,Manhattan
New York Sports Club,24,Gyms,3.0,"128 8th Ave, New York, NY 10011",10011,(212) 627-0065,40.7412950308674,-74.00123,Manhattan
Studio 16 Hells Kitchen,12,Trainers,4.8,"410 West 47 St, Fl 4, New York, NY 10036",10036,(914) 619-1668,40.7615931,-73.9911092,Manhattan
Your Body Your Machine,9,"Trainers, Gyms",3.7,"345 West 42 Nd St, New York, NY 10036",10036,(347) 243-7198,40.75817,-73.99158,Manhattan
New York Sports Club,21,Gyms,3.3,"113 East 23rd St, New York, NY 10010",10010,(212) 982-4400,40.74018,-73.98572,Manhattan
New York Athletic Club,90,"Sports Clubs, Social Clubs",3.3,"180 Central Park S, New York, NY 10019",10019,(212) 247-5100,40.76661,-73.97883,Manhattan
Solace,116,"Gyms, Trainers",4.2,"38 E 32nd St, New York, NY 10016",10016,(212) 301-2766,40.74589554602202,-73.98326733851343,Manhattan
Orangetheory Fitness Midtown West,68,"Boot Camps, Gyms, Trainers",3.7,"321 West 37th St, New York, NY 10018",10018,(646) 829-9330,40.75454,-73.99289,Manhattan
Hearst Tower The Club,2,Gyms,5.0,"300 W 57th St, New York, NY 10019",10019,,40.7666512,-73.983078,Manhattan
Archstone West 54th Gym,1,Gyms,4.0,"505 W 54th St, Manhattan, NY 10019",10019,(212) 706-7276,40.76744,-73.9903,Manhattan
Rezalution Fitness,3,"Trainers, Gyms, Kickboxing",5.0,"429 West 44th St, New York, NY 10036",10036,(310) 975-9812,40.7604318,-73.99298879999999,Manhattan
Crunch Fitness - Chelsea,162,"Gyms, Trainers",3.5,"220 W 19th St, New York, NY 10011",10011,(212) 370-0998,40.74189250927088,-73.9985166,Manhattan
Blink Fitness - Chelsea,143,"Gyms, Trainers",3.1,"308 8th Ave, New York, NY 10001",10001,(646) 560-4010,40.746816,-73.997144,Manhattan
Essential Fitness NYC,9,"Trainers, Gyms",5.0,"939 8th Ave, Ste 404, New York, NY 10019",10019,(646) 535-6320,40.7658951,-73.9838799,Manhattan
Crunch Fitness - Midtown East,11,"Trainers, Gyms",3.3,"511 Lexington Ave, New York, NY 10017",10017,(212) 448-7330,40.754906396235505,-73.97326074362964,Manhattan
Crunch Fitness - 34th Street,227,"Trainers, Gyms, Yoga",2.9,"222 East 34th St, New York, NY 10016",10016,(212) 545-9757,40.74495,-73.97699,Manhattan
Verb-Fitness,5,"Trainers, Gyms",5.0,"New York, NY 10020",10020,(347) 731-1454,40.75914,-73.97872,Manhattan
CrossFit Hell's Kitchen,82,Interval Training Gyms,3.8,"361 W 36th St, New York, NY 10018",10018,(646) 234-8425,40.75453,-73.99463,Manhattan
Equinox Hudson Yards,84,"Gyms, Day Spas, Sports Clubs",3.3,"32 Hudson Yards, New York, NY 10001",10001,(212) 328-9050,40.7557943458375,-74.0036536,Manhattan
The Churchill,4,"Apartments, Gyms, Swimming Pools",5.0,"300 East 40th St, New York, NY 10016",10016,(212) 661-5483,40.7481314,-73.9731540914811,Manhattan
Blink Fitness - Grand Central,65,"Gyms, Trainers",3.3,"125 Park Ave, New York, NY 10017",10017,(646) 561-5470,40.751612,-73.977658,Manhattan
Planet Fitness,161,"Gyms, Trainers",2.8,"158 W 27th St, New York, NY 10001",10001,(212) 268-2501,40.74623687175008,-73.99329502038685,Manhattan
TrainStation NYC,2,"Trainers, Gyms",5.0,"49 W 24th St, Fl 2, New York, NY 10010",10010,(917) 409-3664,40.74337,-73.99153,Manhattan
Harlem Branch YMCA,40,"Gyms, Child Care & Day Care",3.0,"180 W 135th St, New York, NY 10030",10030,(212) 912-2100,40.81467958973169,-73.9429395,Manhattan
JTW Fit,23,"Boxing, Boot Camps",4.8,"2235 Adam Clayton Powell Jr Blvd, New York, NY 10027",10027,(203) 936-8326,40.813054,-73.944908,Manhattan
Hansborough Recreation Center - NYC Parks Dept.,18,"Swimming Pools, Recreation Centers",3.8,"35 W 134th St, New York, NY 10037",10037,(212) 234-9603,40.8128280639648,-73.9393157958984,Manhattan
New York Sports Club,12,Gyms,2.1,"303 West 145th St, New York, NY 10039",10039,(212) 234-0016,40.823144,-73.9422,Manhattan
Blink Fitness - 125th,148,"Gyms, Trainers",2.9,"301 W 125th St, New York, NY 10027",10027,(646) 253-9700,40.81054,-73.951461,Manhattan
JDI Barbell,18,"Gyms, Nutritionists, Yoga",4.8,"1767 Park Ave, New York, NY 10035",10035,(347) 477-0089,40.80350966230704,-73.94001688835552,Manhattan
Planet Fitness,51,"Gyms, Trainers",2.9,"520 E 117th St, New York, NY 10035",10035,(212) 894-4710,40.795235,-73.931244,Manhattan
Planet Fitness,141,"Gyms, Trainers",2.6,"208 W 125th St, New York, NY 10027",10027,(212) 497-2644,40.80896386868694,-73.94909086985948,Manhattan
Blink Fitness - 116th,125,"Gyms, Trainers",2.6,"27 W 116th St, New York, NY 10026",10026,(646) 561-5454,40.801351,-73.94763,Manhattan
New York Sports Club,23,Gyms,1.7,"2311 Frederick Douglass Blvd, New York, NY 10027",10027,(212) 316-2500,40.8098,-73.95167,Manhattan
"Benswic, Inc",9,"Gyms, Trainers, Summer Camps",5.0,"2473 Frederick Douglass, Blvd Fl 1, New York, NY 10027",10027,(917) 659-3549,40.8149829,-73.947843,Manhattan
Blink Fitness - The Hub,15,"Gyms, Trainers",3.3,"570 Melrose Ave, Bronx, NY 10455",10455,(347) 338-6459,40.816788264688,-73.91718841383113,The Bronx
Liberated Fitness,13,Gyms,4.5,"1005 Columbus Ave, New York, NY 10025",10025,(857) 891-6133,40.8013887,-73.9611277,Manhattan
Harlem Kettlebell Club,5,"Trainers, Gyms",5.0,"1775 Madison Ave, New York, NY 10035",10035,,40.800266,-73.944307,Manhattan
Harlem Cycle,99,Cycling Classes,5.0,"2350 Adam Clayton Powell Blvd, New York, NY 10030",10030,(646) 389-0564,40.8171734,-73.9427542,Manhattan
Columbia University Dodge Fitness Center,51,"Trainers, Gyms, Swimming Pools",2.0,"Columbia University, 3030 Broadway, New York, NY 10027",10027,(212) 854-2546,40.810399,-73.962067,Manhattan
Hurricane Fitness,2,"Trainers, Nutritionists",5.0,"226 W 141st St 2A, New York, NY 10030",10030,(212) 498-9034,40.81975,-73.94275,Manhattan
Work Hard Train Harder Fitness and Wellness Center,5,"Boot Camps, Boxing",5.0,"New York, NY 10030",10030,(872) 222-9484,40.8187408447266,-73.942626953125,Manhattan
Blink Fitness - Concourse Village,51,"Gyms, Trainers",3.4,"820 Concourse Vlg W, Bronx, NY 10451",10451,(718) 704-1600,40.82518468543064,-73.92182500042247,The Bronx
Fit Theorem - Harlem,99,"Gyms, Kickboxing",3.5,"47 W 116th St, New York, NY 10026",10026,(347) 344-6220,40.80172659999999,-73.9484543,Manhattan
Women's World of Boxing,38,Boxing,4.5,"2147 2nd Ave, New York, NY 10029",10029,(646) 927-4555,40.7936018,-73.9406727,Manhattan
UpDog Studios - Harlem,85,"Yoga, Pilates",4.6,"501 W 145th St, Fl 3, New York, NY 10031",10031,(914) 996-7071,40.8256813556195,-73.9481024793457,Manhattan
Fight Back MMA,1,Martial Arts,5.0,"140-6 W 137th St, New York, NY 10030",10030,(646) 373-7804,40.81594,-73.94181,Manhattan
Planet Fitness,30,"Gyms, Trainers",2.5,"2914 3rd Ave, Bronx, NY 10455",10455,(718) 650-6716,40.81718524052189,-73.91563392546526,The Bronx
Harlem Pilates,10,Pilates,4.6,"60 W 129th St, New York, NY 10027",10027,(718) 355-9215,40.81005,-73.94327,Manhattan
Concrete Jungle Strength & Conditioning,16,Interval Training Gyms,4.7,"7 Bruckner Blvd, Bronx, NY 10454",10454,(718) 292-6900,40.8082899,-73.9299889,The Bronx
My Gym Harlem,18,"Gyms, Kids Activities, Party & Event Planning",3.8,"258 St Nicholas Ave, New York, NY 10027",10027,(917) 261-6588,40.809275,-73.9526,Manhattan
Link Fitness,4,"Trainers, Boot Camps, Gyms",4.0,"679 Riverside Dr, Manhattan, NY 10031",10031,(914) 602-6990,40.8248856354445,-73.9572833470825,Manhattan
Equis Fitness,9,"Gyms, Trainers, Nutritionists",5.0,"242 East 137th St, Ground Fl, Bronx, NY 10451",10451,(929) 374-3798,40.810894,-73.9289639,The Bronx
2 Legends NYC,1,"Gyms, Trainers, Boot Camps",5.0,"111 Bruckner Blvd, The Bronx, NY 10454",10454,,40.80491465311965,-73.92250239977533,The Bronx
Harlem House Of Champions,0,"Gyms, Boxing, Self-Defense Classes",0.0,"236 W 135th St, New York, NY 10030",10030,(888) 444-2735,40.81577322448704,-73.9451283,Manhattan
Soul Fit NYC,1,"Trainers, Yoga, Massage",5.0,"New York, NY 10031",10031,(646) 295-5907,40.8268890380859,-73.9496231079102,Manhattan
The Ultimate 4th,2,"Interval Training Gyms, Boxing, Trainers",5.0,"2901 3rd Ave, The Bronx, NY 10455",10455,(718) 928-7650,40.8172959116761,-73.9163834229112,The Bronx
Fire Studio,1,Fitness & Instruction,5.0,"280 W 115th St, New York, NY 10026",10026,,40.80347,-73.95548,Manhattan
Anwuli Ilegbe Studio,1,"Gyms, Trainers",5.0,"226 W 141st St, Ste 1A, New York, NY 10030",10030,(917) 965-2215,40.81975,-73.94275,Manhattan
Gauchos Gym,3,Gyms,4.7,"478 Gerard Ave, Bronx, NY 10451",10451,(718) 665-6952,40.818111,-73.929244,The Bronx
Hell on Heels Fitness,0,Dance Studios,0.0,"2364 Adam Clayton Powell Jr Blvd, La Femme Suite, New York, NY 10030",10030,(203) 231-8655,40.8174615,-73.9422795,Manhattan
La Femme Suite,13,"Massage, Dance Studios",3.2,"2364 Adam Clayton Blvd, New York, NY 10030",10030,(917) 507-9475,40.8175224311437,-73.94241487454254,Manhattan
Hollywood Fitness Studios,0,Aerial Fitness,0.0,"2312 1st Ave, New York, NY 10035",10035,(917) 574-5800,40.79764,-73.93399,Manhattan
Grit City Strength & Conditioning,1,"Boot Camps, Trainers, Interval Training Gyms",5.0,"381 Canal Pl, Bronx, NY 10451",10451,(347) 726-4859,40.8158416,-73.9264755,The Bronx
Riverside Pilates,10,Pilates,5.0,"121 Lasalle St, Manhattan, NY 10027",10027,(646) 431-5098,40.814296,-73.960122,Manhattan
Dekhana Wellness,2,"Trainers, Nutritionists",5.0,"51 St Nicholas Ave, Ste 2F, New York, NY 10026",10026,(347) 481-7120,40.80046,-73.95285,Manhattan
Belles Fitness,0,Fitness & Instruction,0.0,"600 W 146th St, New York, NY 10031",10031,(646) 783-8231,40.8270748,-73.9503789,Manhattan
Harlem Wellness Center,1,"Yoga, Pilates",4.0,"127 W 127th St, Ste 107, New York, NY 10027",10027,(646) 682-7993,40.8097579450378,-73.9457484277863,Manhattan
Harlem Yoga Studio,74,Yoga,4.6,"44 W 125th St, Fl 3, New York, NY 10027",10027,(917) 538-0457,40.806855,-73.944059,Manhattan
Body Battle Fitness,5,"Boot Camps, Trainers",4.8,"New York, NY 10027",10027,(770) 946-6880,40.8113,-73.94897,Manhattan
reCreation Fitness+Recovery,0,"Gyms, Trainers, Saunas",0.0,"1844 Adam Clayton Powell Jr Blvd, New York, NY 10026",10026,(917) 520-1222,40.80059163858539,-73.954819,Manhattan
Inspire Movement,3,"Yoga, Life Coach",4.7,"New York, NY 10037",10037,(570) 574-6634,40.81455,-73.93651,Manhattan
Lasker Pool,35,Swimming Pools,2.7,"Central Park between 106th & 108th St, New York, NY 10029",10029,,40.7965601387068,-73.9544677734375,Manhattan
Urban Yoga Foundation,18,"Yoga, Community Service/Non-Profit",4.7,"549 W 152nd St, New York, NY 10031",10031,(917) 710-5437,40.830655,-73.946389,Manhattan
Blink Fitness - FiDi,121,"Gyms, Trainers",2.8,"111 Nassau St, New York, NY 10038",10038,(646) 561-5459,40.710859,-74.00731219136071,Manhattan
GYM NYC,32,"Gyms, Trainers",4.5,"227 Mulberry St, New York, NY 10012",10012,(646) 678-4723,40.722571,-73.9962,Manhattan
Chinatown Flow,1,"Gyms, Trainers",5.0,"48 Mott St, Fl 2, New York, NY 10013",10013,,40.71536,-73.99848,Manhattan
Life Time One Wall Street,18,"Gyms, Trainers, Yoga",4.2,"29 New St, New York City, NY 10005",10005,(212) 671-7100,40.7067785,-74.0119055,Manhattan
The Terrace Club,4,"Gyms, Swimming Pools",4.0,"380 Rector Pl, New York, NY 10280",10280,(212) 945-3665,40.7092142492492,-74.0182609871359,Manhattan
Oculus Fitness,19,Interval Training Gyms,4.7,"151 William St, New York, NY 10038",10038,(646) 832-4788,40.7098475,-74.0063575,Manhattan
Sweat440,6,"Circuit Training Gyms, Interval Training Gyms",4.2,"80 John St, New York, NY 10038",10038,(888) 507-9328,40.70832135813632,-74.00681982883647,Manhattan
TMPL - Avenue A,42,Gyms,4.1,"28-30 Ave A, New York, NY 10009",10009,(917) 720-4869,40.72324738752194,-73.98537394324947,Manhattan
Orangetheory Fitness,12,"Gyms, Trainers",5.0,"100 William St, New York, NY 10038",10038,(646) 650-2122,40.708344,-74.007189,Manhattan
Planet Fitness,81,"Gyms, Trainers",3.0,"370 Canal St, New York, NY 10013",10013,(646) 216-3031,40.72068928487479,-74.00436001020157,Manhattan
Planet Fitness,132,"Gyms, Trainers",2.8,"25 Broadway, New York, NY 10004",10004,(646) 216-3131,40.70590143868003,-74.01359443909976,Manhattan
LA PALESTRA,2,"Interval Training Gyms, Physical Therapy",3.0,"70 Pine St, New York, NY 10270",10270,(646) 580-9959,40.7063449,-74.0076944,
Crunch Fitness - Tribeca,90,"Gyms, Trainers",3.6,"80 Leonard St, New York, NY 10013",10013,(212) 966-5432,40.71723312,-74.00518333,Manhattan
The Trinity Boxing Club,25,Boxing,4.8,"20 Vesey St, New York, NY 10007",10007,(212) 374-9393,40.712034887269354,-74.00948423323965,Manhattan
Crunch Fitness - FiDi,53,"Gyms, Trainers",3.2,"140 Broadway, New York, NY 10005",10005,(212) 308-5824,40.708675986531766,-74.0100898,Manhattan
CompleteBody -  Financial District,138,"Trainers, Gyms, Juice Bars & Smoothies",4.0,"10 Hanover Sq, New York, NY 10005",10005,(212) 777-7702,40.704615,-74.008815,Manhattan
SoHo Strength Lab,18,Trainers,4.8,"182 Mulberry St, New York, NY 10012",10012,(212) 226-8682,40.7208405,-73.9964294,Manhattan
Gym Nyc E 3rd St,3,Gyms,3.3,"155 E 3rd St, New York, NY 10009",10009,(646) 678-5005,40.72357,-73.98483,Manhattan
SoulCycle Financial District,45,Cycling Classes,4.5,"101 Maiden Lane, New York, NY 10038",10038,(212) 501-7685,40.706932,-74.006773,Manhattan
Gleason's Gym,33,"Gyms, Boxing, Trainers",4.5,"130 Water St, Brooklyn, NY 11201",11201,(718) 797-2872,40.703127249879145,-73.9890025,Brooklyn
Crunch Fitness - Bowery,131,"Gyms, Trainers, Yoga",3.5,"2 Cooper Square, New York, NY 10003",10003,(212) 614-0120,40.727405,-73.9920307,Manhattan
Hydra Studios,1,Gyms,5.0,"120 Wall St, New York, NY 10005",10005,(518) 240-5342,40.70479742923242,-74.00603203102952,Manhattan
Pure Barre,48,"Barre Classes, Pilates",4.3,"80 Pine St, New York, NY 10005",10005,(212) 785-1222,40.706446,-74.0069185,Manhattan
Life Time,2,"Gyms, Sports Clubs, Trainers",2.5,"1 West St, New York, NY 10004",10004,(212) 419-7300,40.70524,-74.01612349999999,Manhattan
Equinox Wall Street,118,"Gyms, Day Spas, Sports Clubs",3.0,"14 Wall St, New York, NY 10005",10005,(212) 964-6688,40.70745,-74.01104,Manhattan
Blink Fitness - East Village,132,"Gyms, Trainers",2.3,"98 Avenue A, New York, NY 10009",10009,(212) 202-3300,40.725669,-73.9835690315461,Manhattan
Equinox Dumbo,32,"Gyms, Sports Clubs, Day Spas",3.8,"117 Front St, Brooklyn, NY 11201",11201,(347) 435-2341,40.70259,-73.98885,Brooklyn
Just Train,46,Trainers,5.0,"6 Maiden Ln, Fl 2, New York, NY 10038",10038,(212) 920-7739,40.7096146,-74.0095769,Manhattan
Dogpound,45,"Trainers, Gyms, Boxing",4.7,"1 Renwick St, New York, NY 10013",10013,(646) 620-6533,40.724624,-74.008726,Manhattan
Equinox SoHo,170,"Gyms, Day Spas, Sports Clubs",3.2,"69 Prince St, New York, NY 10012",10012,(212) 334-4631,40.723984837532,-73.9970813691616,Manhattan
Blink Fitness - Boerum Hill,92,"Gyms, Trainers",3.2,"252 Atlantic Ave, Brooklyn, NY 11201",11201,(347) 991-8701,40.68863023124288,-73.99087179437231,Brooklyn
LIU Brooklyn WRAC Center Gym,1,Gyms,4.0,"146-168 Ashland Pl, New York, NY 11201",11201,,40.6903469306392,-73.979148119688,Brooklyn
Manny Cantor Fitness,6,"Gyms, Trainers, Yoga",3.3,"197 East Broadway, Fl 5, New York, NY 10002",10002,(646) 395-4282,40.71409,-73.98841,Manhattan
Great Jones Fitness,3,Gyms,5.0,"47 Great Jones St, Fl 1, New York, NY 10012",10012,(646) 707-3249,40.7265091,-73.99263,Manhattan
HIIT The Deck,1,Boxing,5.0,"10 Fulton St, New York, NY 10038",10038,,40.70643,-74.00343,Manhattan
Brooklyn Bridge Boot Camp,57,"Trainers, Boot Camps",4.8,"Brooklyn Bridge, New York, NY 10038",10038,(646) 354-0039,40.70609,-73.99675,Manhattan
Cordell Fitness,10,"Gyms, Massage",4.2,"255 Centre St, Fl 2, New York, NY 10013",10013,(212) 925-7177,40.7202868,-73.998294,Manhattan
Equinox Tribeca,94,"Gyms, Day Spas, Sports Clubs",3.3,"54 Murray St, New York, NY 10007",10007,(212) 566-6555,40.71412,-74.00981,Manhattan
Alex Strong Fitness Coach,6,Trainers,5.0,"Manhattan, NY 10013",10013,(929) 509-0882,40.71854,-74.00888,Manhattan
Asphalt Green - Battery Park City,51,Swimming Pools,2.8,"212 N End Ave, New York, NY 10282",10282,(212) 298-2900,40.7160764,-74.0149912,Manhattan
Orangetheory Fitness Brooklyn - Brooklyn Heights,25,"Gyms, Boot Camps, Trainers",3.9,"186 Montague St, Fl 2, Brooklyn Heights, NY 11201",11201,(917) 201-7013,40.693835,-73.991673,Brooklyn
Equinox Orchard Street,59,"Gyms, Sports Clubs, Day Spas",2.7,"200 Orchard St, New York, NY 10002",10002,(212) 501-1450,40.72232,-73.9878884,Manhattan
Southbridge Fitness Center,6,"Boot Camps, Trainers, Yoga",5.0,"66 Frankfort St, Store  12, New York, NY 10038",10038,(646) 232-4545,40.709599,-74.003605,Manhattan
